id,name,price,quantity,discount
PRD-043655,Vortex Gaming Smart Plug,1481.74,370,7.30%
PRD-043656,Synergy Portable Coffee Maker,104.73,225,0.30%
PRD-043657,Aero Speed Thermal Mug,442.66,136,8.30%
PRD-043658,Summit Ultimate Portable Charger,912.17,8,7.50%
PRD-043659,Titan Gaming Noise Canceling Earbuds,1148.62,309,10.50%
PRD-043660,Blaze Smart Noise Canceling Earbuds,304.83,114,1.80%
PRD-043661,Vanguard Advanced Ring Light,976.04,55,5.30%
PRD-043662,Optima Extreme Robot Vacuum,1028.6,166,11.30%
PRD-043663,Cipher HD Smart Lock,1026.49,465,0.10%
PRD-043664,Zenith Active Thermal Mug,17.66,54,9.50%
PRD-043665,Summit Studio Ring Light,943.32,437,2.50%
PRD-043666,Horizon Max Smart Scale,1221.46,458,12.00%
PRD-043667,Omni Portable Microphone Kit,1373.23,292,9.10%
PRD-043668,Horizon Stealth Power Bank,780.57,359,8.60%
PRD-043669,Hyper Vivid Blender,533.32,248,2.70%
PRD-043670,Lumina HD Soundbar,779.06,127,1.80%
PRD-043671,Quantum HD Air Purifier,844.8,420,3.40%
PRD-043672,Quantum Eco Ring Light,853.02,296,0.30%
PRD-043673,Hyper Prime Gaming Mouse,95.59,384,0.30%
PRD-043674,Vortex Eco 4K Monitor,1306.32,86,8.50%
PRD-043675,Lumina Eco E-Reader,1061.64,454,10.50%
PRD-043676,Core Core Graphics Tablet,1108.75,291,7.70%
PRD-043677,Zenith Ultimate Water Bottle,640.93,262,6.80%
PRD-043678,Optima Speed Laptop Stand,151.1,402,10.20%
PRD-043679,Horizon Ultra Smart Scale,19.37,35,2.30%
PRD-043680,Vector Smart Smart Lock,497.98,244,11.20%
PRD-043681,Velocity Precision Running Shoes,491.54,223,9.70%
PRD-043682,Zenith Eco Smart Lock,398.87,463,3.10%
PRD-043683,Omni Smart VR Headset,295.66,471,4.80%
PRD-043684,Velocity Wireless Backpack,916.76,492,9.00%
PRD-043685,Vector Lite Wireless Headphones,161.98,86,7.40%
PRD-043686,Starlight Intelligent Thermal Mug,992.97,130,0.10%
PRD-043687,Blaze Extreme Mechanical Keyboard,710.66,255,2.00%
PRD-043688,Optima Stealth USB-C Hub,382.22,289,10.80%
PRD-043689,Prism Core Bluetooth Speaker,6.1,146,11.90%
PRD-043690,Starlight Compact Wireless Headphones,451.67,293,0.30%
PRD-043691,Optima HD Smartwatch,1036.68,391,0.00%
PRD-043692,Synergy Turbo Drone,88.88,299,6.10%
PRD-043693,Sol Compact Standing Desk,1104.08,490,7.50%
PRD-043694,Astra Lite Smart Lock,990.34,266,11.90%
PRD-043695,Orbit Vivid Laptop Stand,1163.32,391,0.80%
PRD-043696,Blaze Vivid Wireless Headphones,216.52,155,5.70%
PRD-043697,Vortex Precision Blender,1328.8,474,0.20%
PRD-043698,Prism Intelligent Ergonomic Chair,977.54,63,9.90%
PRD-043699,Omni Precision Air Purifier,851.6,287,7.80%
PRD-043700,Echo Ultra Desk Lamp,360.58,265,1.70%
PRD-043701,Velocity Portable Water Bottle,1307.54,419,3.50%
PRD-043702,Echo Intelligent Graphics Tablet,42.11,290,4.30%
PRD-043703,Aura Stealth Air Purifier,1336.85,120,7.40%
PRD-043704,Titan Portable Smart Scale,1313.35,431,5.90%
PRD-043705,Vortex Advanced Power Bank,1165.44,7,0.10%
PRD-043706,Titan Prime E-Reader,70.69,391,1.90%
PRD-043707,Omni Speed E-Reader,999.04,210,2.20%
PRD-043708,Astra Precision 4K Monitor,479.09,197,1.10%
PRD-043709,Synergy Lite VR Headset,795.92,143,6.20%
PRD-043710,Starlight Pro Soundbar,612.34,169,11.20%
PRD-043711,Optima Seamless Drone,156.85,173,9.50%
PRD-043712,Hyper Seamless Standing Desk,641.55,452,0.20%
PRD-043713,Horizon HD Drone,1447.92,44,10.00%
PRD-043714,Core Speed Backpack,651.01,338,0.20%
PRD-043715,Velocity Prime E-Reader,1462.2,261,4.50%
PRD-043716,Prism Eco USB-C Hub,243.85,459,4.20%
PRD-043717,Titan Portable Microphone Kit,1318.03,401,8.80%
PRD-043718,Nova Smart Drone,1456.11,31,11.00%
PRD-043719,Quantum Wireless Wireless Headphones,1357.3,142,12.00%
PRD-043720,Velocity Wireless External SSD,1062.22,340,5.90%
PRD-043721,Synergy Vivid Wi-Fi Router,1451.11,127,10.70%
PRD-043722,Nova Portable Drone,914.79,20,7.50%
PRD-043723,Pulse Ergonomic Blender,1362.1,362,10.20%
PRD-043724,Matrix Ultimate Electric Toothbrush,1246.64,250,8.00%
PRD-043725,Blaze Extreme HD Webcam,431.34,18,0.80%
PRD-043726,Titan Max Electric Toothbrush,839.3,300,5.40%
PRD-043727,Core Seamless Mechanical Keyboard,1329.17,110,4.60%
PRD-043728,Nova Max VR Headset,572.6,471,9.50%
PRD-043729,Omni Vivid Wireless Headphones,1244.32,361,1.40%
PRD-043730,Starlight Vivid Blender,39.75,401,3.50%
PRD-043731,Titan Smart Smart Scale,829.09,246,8.20%
PRD-043732,Nexus Ultra Coffee Maker,613.3,28,3.80%
PRD-043733,Nexus Ultra Smart Plug,1198.82,447,7.60%
PRD-043734,Starlight Flex Wi-Fi Router,60.94,250,0.90%
PRD-043735,Core Ultimate Smartwatch,1482.9,26,6.00%
PRD-043736,Vortex Active Power Bank,1071.76,336,11.00%
PRD-043737,Fusion Core Desk Lamp,134.71,36,3.70%
PRD-043738,Optima Seamless Water Bottle,536.69,438,5.00%
PRD-043739,Orbit Elite Ergonomic Chair,1494.78,129,11.00%
PRD-043740,Aero Modular Water Bottle,154.84,304,11.60%
PRD-043741,Summit Turbo Drone,196.54,302,5.80%
PRD-043742,Krypton Smart Action Camera,1481.06,192,10.40%
PRD-043743,Fusion Core Bluetooth Speaker,179.97,70,11.40%
PRD-043744,Echo Flex Air Purifier,824.99,61,2.70%
PRD-043745,Aero Portable Desk Lamp,306.32,1,7.40%
PRD-043746,Vanguard Extreme Electric Toothbrush,113.54,128,1.00%
PRD-043747,Nexus Core Drone,1161.61,368,4.30%
PRD-043748,Horizon Speed Air Purifier,1058.3,320,1.90%
PRD-043749,Horizon Elite E-Reader,936.93,285,9.90%
PRD-043750,Apex Ultimate Desk Lamp,45.94,11,6.10%
PRD-043751,Quantum Max Backpack,617.92,38,11.20%
PRD-043752,Pulse Intelligent Smart Lock,344.78,350,5.10%
PRD-043753,Pulse Ultra Air Purifier,181.15,379,4.70%
PRD-043754,Summit Wireless Smartwatch,184.86,134,2.80%
PRD-043755,Velocity Extreme VR Headset,336.44,489,10.40%
PRD-043756,Krypton Elite Smartwatch,1324.45,352,6.50%
PRD-043757,Summit Active External SSD,639.48,471,8.70%
PRD-043758,Vortex Ultimate Smart Scale,1215.74,406,7.20%
PRD-043759,Starlight Prime Smart Lock,938.17,393,4.70%
PRD-043760,Vortex Extreme Portable Charger,528.44,390,7.40%
PRD-043761,Krypton Eco Thermal Mug,1346.45,286,7.30%
PRD-043762,Vortex Wireless Wi-Fi Router,41.65,101,9.50%
PRD-043763,Aura Vivid Power Bank,1180.1,48,9.60%
PRD-043764,Aura Wireless USB-C Hub,1174.93,30,12.00%
PRD-043765,Quantum Precision E-Reader,1341.77,126,7.20%
PRD-043766,Omni Smart Microphone Kit,81.13,232,2.40%
PRD-043767,Quantum Eco VR Headset,740.11,157,10.60%
PRD-043768,Krypton Extreme Gaming Mouse,296.99,241,3.20%
PRD-043769,Nexus Seamless Smartwatch,820.5,342,0.40%
PRD-043770,Hyper Vivid Smart Plug,1322.69,250,10.60%
PRD-043771,Vanguard Ultra Power Bank,910.06,299,6.30%
PRD-043772,Matrix Turbo E-Reader,262.61,247,1.90%
PRD-043773,Summit Ultra Soundbar,1411.38,106,7.70%
PRD-043774,Krypton Studio USB-C Hub,999.5,47,0.70%
PRD-043775,Omni Advanced Bluetooth Speaker,1182.02,343,9.80%
PRD-043776,Krypton Turbo External SSD,1403.34,380,4.60%
PRD-043777,Lumina Ultra Laptop Stand,568.45,324,3.70%
PRD-043778,Core Extreme Mechanical Keyboard,845.91,169,4.60%
PRD-043779,Aura Lite Smartwatch,880.56,65,10.20%
PRD-043780,Core Modular Ergonomic Chair,172.56,13,7.00%
PRD-043781,Hyper Lite Portable Charger,651.44,48,11.60%
PRD-043782,Aero Prime Blender,1202.69,372,2.50%
PRD-043783,Echo Gaming Smartwatch,1242.74,395,5.90%
PRD-043784,Krypton Elite VR Headset,1094.71,398,10.30%
PRD-043785,Echo Stealth Microphone Kit,378.43,404,11.80%
PRD-043786,Sol Elite Wi-Fi Router,1404.95,225,10.90%
PRD-043787,Synergy Eco Noise Canceling Earbuds,1296.19,75,10.40%
PRD-043788,Prism Active Graphics Tablet,919.8,80,3.20%
PRD-043789,Synergy Wireless 4K Monitor,456.14,168,6.10%
PRD-043790,Krypton Max Blender,360.9,432,5.80%
PRD-043791,Cipher Eco Running Shoes,196.67,151,2.10%
PRD-043792,Optima Eco Air Purifier,523.12,130,8.70%
PRD-043793,Aura Max Drone,829.03,104,9.30%
PRD-043794,Blaze Flex External SSD,370.14,328,7.60%
PRD-043795,Zenith Advanced Microphone Kit,183.72,459,7.90%
PRD-043796,Astra Portable Water Bottle,310.94,370,2.60%
PRD-043797,Lumina Turbo Smart Lock,179.28,197,10.20%
PRD-043798,Omni Max Water Bottle,1420.62,415,10.40%
PRD-043799,Synergy HD Microphone Kit,1326.84,384,0.00%
PRD-043800,Pulse Precision Ring Light,141.95,228,11.30%
PRD-043801,Horizon Intelligent Blender,828.93,455,2.20%
PRD-043802,Velocity Vivid 4K Monitor,506.33,443,10.40%
PRD-043803,Krypton Extreme Thermal Mug,412.34,492,10.10%
PRD-043804,Summit Ultra Electric Toothbrush,882.92,115,0.40%
PRD-043805,Omni Elite Action Camera,180.44,150,2.60%
PRD-043806,Horizon Active Smart Scale,1418.24,341,4.20%
PRD-043807,Pulse Portable Drone,597.35,367,2.30%
PRD-043808,Vortex Pro Smart Lock,1128.32,187,6.20%
PRD-043809,Echo HD Standing Desk,939.84,301,1.80%
PRD-043810,Quantum Core Soundbar,802.95,480,11.10%
PRD-043811,Apex Intelligent Smart Scale,60.78,471,8.00%
PRD-043812,Prism Vivid Smart Plug,1444.78,125,1.30%
PRD-043813,Fusion Speed Air Purifier,668.39,461,8.10%
PRD-043814,Vector Precision Ring Light,338.17,355,3.40%
PRD-043815,Horizon Advanced Electric Toothbrush,651.66,35,10.90%
PRD-043816,Lumina Active Wireless Headphones,467.02,110,1.20%
PRD-043817,Starlight Extreme Smart Plug,30.13,284,5.40%
PRD-043818,Fusion Speed Security Camera,1452.91,446,7.20%
PRD-043819,Sol Core Air Purifier,897.32,415,6.60%
PRD-043820,Fusion Studio E-Reader,1045.35,430,11.70%
PRD-043821,Zenith Prime 4K Monitor,1314.14,314,5.50%
PRD-043822,Zenith Eco VR Headset,1132.46,361,0.50%
PRD-043823,Astra Gaming Drone,627.5,110,3.70%
PRD-043824,Vector Speed Standing Desk,1139.04,151,11.50%
PRD-043825,Matrix Vivid Graphics Tablet,414.62,181,1.20%
PRD-043826,Starlight Elite Air Purifier,820.45,155,8.30%
PRD-043827,Orbit Compact Power Bank,805.27,347,1.40%
PRD-043828,Nova Portable Laptop Stand,486.17,77,4.40%
PRD-043829,Aura Seamless Gaming Mouse,923.16,320,5.00%
PRD-043830,Lumina Ergonomic VR Headset,185.05,349,10.60%
PRD-043831,Cipher HD Blender,1182.1,339,11.60%
PRD-043832,Hyper Seamless Standing Desk,1126.58,415,5.00%
PRD-043833,Vanguard HD Mechanical Keyboard,255.48,421,8.60%
PRD-043834,Matrix Ultimate Fitness Tracker,191.73,19,2.40%
PRD-043835,Fusion Studio Security Camera,16.38,215,5.10%
PRD-043836,Starlight Pro Backpack,507.87,331,7.90%
PRD-043837,Starlight Max Graphics Tablet,6.97,222,8.70%
PRD-043838,Nexus Speed Water Bottle,741.7,93,10.00%
PRD-043839,Astra Studio Blender,447.5,209,3.40%
PRD-043840,Titan Speed Electric Toothbrush,821.72,276,4.70%
PRD-043841,Nova Turbo Thermal Mug,1000.84,167,0.40%
PRD-043842,Astra Wireless Standing Desk,1398.97,467,10.80%
PRD-043843,Vector Prime 4K Monitor,80.71,100,6.10%
PRD-043844,Fusion Seamless Standing Desk,247.38,97,5.20%
PRD-043845,Titan Elite Ring Light,662.79,430,2.60%
PRD-043846,Astra Speed VR Headset,615.13,352,11.40%
PRD-043847,Vector Vivid External SSD,42.01,155,10.70%
PRD-043848,Lumina HD Microphone Kit,318.7,146,9.70%
PRD-043849,Vortex Extreme Graphics Tablet,1045.38,326,1.70%
PRD-043850,Zenith Pro E-Reader,393.16,322,10.70%
PRD-043851,Blaze Seamless Wireless Headphones,452.35,378,4.40%
PRD-043852,Synergy Eco Gaming Mouse,528.87,296,0.90%
PRD-043853,Aura Intelligent Coffee Maker,931.52,317,6.00%
PRD-043854,Pulse Ergonomic Gaming Mouse,1445.35,218,10.10%
PRD-043855,Core Portable HD Webcam,651.95,86,9.90%
PRD-043856,Echo Seamless Laptop Stand,520.25,328,8.10%
PRD-043857,Lumina Gaming Running Shoes,1458.38,406,8.90%
PRD-043858,Quantum Elite Noise Canceling Earbuds,1489.95,189,0.50%
PRD-043859,Summit Compact Dash Cam,704.53,244,1.10%
PRD-043860,Vector Vivid Standing Desk,1392.06,190,3.40%
PRD-043861,Pulse Lite Portable Charger,1081.37,288,3.50%
PRD-043862,Pulse Precision Smart Scale,148.15,468,11.30%
PRD-043863,Horizon Advanced Water Bottle,169.97,96,2.20%
PRD-043864,Optima Pro Microphone Kit,100.66,412,6.30%
PRD-043865,Apex Advanced Standing Desk,587.76,192,9.90%
PRD-043866,Vanguard Max Running Shoes,745.59,239,4.10%
PRD-043867,Fusion Intelligent Microphone Kit,105.62,38,6.40%
PRD-043868,Titan HD Soundbar,394.55,459,1.20%
PRD-043869,Optima Advanced Smart Plug,235.89,303,9.90%
PRD-043870,Fusion Advanced Drone,41.4,270,9.30%
PRD-043871,Apex HD Dash Cam,200.76,237,0.70%
PRD-043872,Astra Active Blender,416.76,243,0.70%
PRD-043873,Lumina Extreme Smart Scale,1218.71,206,0.50%
PRD-043874,Zenith Portable Portable Charger,1327.39,1,5.30%
PRD-043875,Zenith Max Running Shoes,1333.81,434,11.10%
PRD-043876,Matrix Eco Mechanical Keyboard,780.62,412,8.10%
PRD-043877,Lumina Prime E-Reader,475.79,351,9.80%
PRD-043878,Pulse Compact Smart Lock,1125.75,383,9.10%
PRD-043879,Vortex Turbo 4K Monitor,136.25,288,8.50%
PRD-043880,Sol Extreme Power Bank,726.19,136,10.10%
PRD-043881,Sol Lite Bluetooth Speaker,957.7,398,4.90%
PRD-043882,Summit Ultra Action Camera,962.71,110,3.80%
PRD-043883,Summit Precision Laptop Stand,1172.97,30,11.90%
PRD-043884,Hyper Speed Security Camera,563.14,79,0.90%
PRD-043885,Horizon Flex Portable Charger,330.58,13,2.00%
PRD-043886,Titan Active USB-C Hub,1469.69,173,8.00%
PRD-043887,Optima Speed Ergonomic Chair,450.08,301,1.00%
PRD-043888,Lumina Ultra Blender,1143.15,436,7.00%
PRD-043889,Hyper Prime Backpack,1096.43,399,8.20%
PRD-043890,Matrix Prime Graphics Tablet,61.3,350,7.00%
PRD-043891,Core Precision Standing Desk,878.39,28,9.80%
PRD-043892,Optima Smart USB-C Hub,1266.98,0,8.00%
PRD-043893,Hyper Ultimate Standing Desk,975.43,34,9.30%
PRD-043894,Vector Precision External SSD,1012.63,245,4.40%
PRD-043895,Krypton Flex VR Headset,1384.28,49,5.40%
PRD-043896,Matrix Pro Running Shoes,1449.53,282,2.80%
PRD-043897,Nexus Studio 4K Monitor,774.59,387,4.80%
PRD-043898,Astra Seamless Wi-Fi Router,1093.92,145,1.20%
PRD-043899,Apex Studio Desk Lamp,1372.64,301,10.40%
PRD-043900,Quantum HD Portable Charger,1358.33,412,11.10%
PRD-043901,Blaze Pro Security Camera,782.26,251,0.30%
PRD-043902,Summit Gaming USB-C Hub,592.46,289,4.70%
PRD-043903,Velocity Extreme E-Reader,324.49,346,6.70%
PRD-043904,Blaze Studio Action Camera,357.12,498,8.50%
PRD-043905,Optima Seamless Ergonomic Chair,1197.02,270,7.50%
PRD-043906,Zenith Vivid HD Webcam,1429.27,219,6.50%
PRD-043907,Nexus Studio External SSD,761.83,392,0.80%
PRD-043908,Fusion Precision Desk Lamp,522.4,271,6.10%
PRD-043909,Matrix Precision Thermal Mug,54.26,339,4.90%
PRD-043910,Aura Smart Smart Plug,1312.32,127,7.00%
PRD-043911,Apex Extreme Desk Lamp,565.57,68,6.30%
PRD-043912,Fusion Advanced Ergonomic Chair,894.78,229,4.40%
PRD-043913,Velocity Prime Electric Toothbrush,201.78,173,2.90%
PRD-043914,Titan Lite Smart Plug,167.3,259,5.20%
PRD-043915,Synergy Studio Smart Scale,287.31,426,3.00%
PRD-043916,Vector Gaming Power Bank,1028.04,378,7.10%
PRD-043917,Krypton Ultra Drone,961.45,108,7.50%
PRD-043918,Vanguard Smart 4K Monitor,94.43,312,8.80%
PRD-043919,Titan Precision Action Camera,1105.13,121,6.60%
PRD-043920,Vector Flex Portable Charger,974.79,339,3.70%
PRD-043921,Vector Active Standing Desk,667.03,251,5.50%
PRD-043922,Orbit Ultra Robot Vacuum,1423.03,237,11.60%
PRD-043923,Fusion Vivid Water Bottle,1129.37,387,4.50%
PRD-043924,Aura Portable Smart Plug,963.17,398,1.30%
PRD-043925,Vector Studio Dash Cam,1284.51,456,11.70%
PRD-043926,Fusion Smart Security Camera,293.23,278,1.10%
PRD-043927,Matrix Stealth Drone,1489.46,485,7.80%
PRD-043928,Orbit Studio Graphics Tablet,19.85,125,2.30%
PRD-043929,Quantum Extreme Smart Lock,1346.23,58,10.90%
PRD-043930,Blaze Intelligent Drone,324.84,83,0.20%
PRD-043931,Krypton Advanced Microphone Kit,1259.81,165,6.70%
PRD-043932,Zenith Extreme HD Webcam,893.13,71,9.90%
PRD-043933,Hyper Compact Laptop Stand,1099.97,304,10.30%
PRD-043934,Optima Ultra Coffee Maker,76.95,225,8.50%
PRD-043935,Aero Stealth Electric Toothbrush,928.2,88,6.00%
PRD-043936,Starlight Ultra Backpack,942.25,167,8.70%
PRD-043937,Lumina Prime Graphics Tablet,8.59,369,11.70%
PRD-043938,Aura Ultra Power Bank,684.17,103,1.70%
PRD-043939,Aura Active Robot Vacuum,656.54,23,4.70%
PRD-043940,Krypton Wireless Wi-Fi Router,340.01,32,11.10%
PRD-043941,Omni Ergonomic Microphone Kit,741.58,314,2.40%
PRD-043942,Summit Speed Smartwatch,266.94,232,9.30%
PRD-043943,Orbit Extreme Fitness Tracker,782.14,333,11.50%
PRD-043944,Lumina Turbo Running Shoes,1288.83,382,11.00%
PRD-043945,Fusion Vivid Blender,696.52,354,8.70%
PRD-043946,Blaze Turbo External SSD,1421.01,12,3.60%
PRD-043947,Apex Seamless Microphone Kit,477.54,489,1.10%
PRD-043948,Cipher Ultra External SSD,420.53,158,8.10%
PRD-043949,Core Ultimate Bluetooth Speaker,11.12,173,0.20%
PRD-043950,Lumina Wireless HD Webcam,26.59,251,9.00%
PRD-043951,Summit Lite Desk Lamp,1326.22,266,2.90%
PRD-043952,Matrix Studio Blender,1148.73,365,1.60%
PRD-043953,Cipher Gaming Noise Canceling Earbuds,341.3,381,2.60%
PRD-043954,Hyper Seamless HD Webcam,239.81,483,0.60%
PRD-043955,Quantum Extreme E-Reader,147.61,177,1.60%
PRD-043956,Optima Prime Thermal Mug,1008.61,291,2.60%
PRD-043957,Aura Prime Desk Lamp,1199.32,259,7.40%
PRD-043958,Blaze HD Soundbar,111.85,211,6.80%
PRD-043959,Pulse Active Bluetooth Speaker,1165.09,262,9.00%
PRD-043960,Nexus Core Gaming Mouse,1087.78,128,7.20%
PRD-043961,Hyper Precision Electric Toothbrush,111.32,441,11.20%
PRD-043962,Titan HD Wi-Fi Router,598.35,387,8.10%
PRD-043963,Prism Ultimate Robot Vacuum,710.6,448,2.80%
PRD-043964,Summit Gaming 4K Monitor,1443.31,293,8.00%
PRD-043965,Lumina Turbo Backpack,1366.87,314,11.90%
PRD-043966,Quantum Vivid Smart Plug,268.06,19,10.10%
PRD-043967,Aero Advanced Soundbar,360.88,289,11.70%
PRD-043968,Omni Speed Microphone Kit,834.56,55,2.10%
PRD-043969,Pulse Precision Mechanical Keyboard,793.52,374,1.80%
PRD-043970,Nexus Core Blender,104.99,284,3.30%
PRD-043971,Aero Wireless Mechanical Keyboard,94.36,211,1.60%
PRD-043972,Velocity Prime Thermal Mug,1479.58,132,6.40%
PRD-043973,Fusion Max Dash Cam,1178.88,461,4.40%
PRD-043974,Astra Extreme Graphics Tablet,916.51,440,2.40%
PRD-043975,Matrix Turbo Microphone Kit,1428.31,162,4.90%
PRD-043976,Summit Gaming Water Bottle,288.3,145,8.40%
PRD-043977,Pulse Portable Portable Charger,1222.56,424,5.50%
PRD-043978,Hyper Extreme Drone,927.27,231,2.70%
PRD-043979,Sol Extreme Smart Lock,993.53,369,11.50%
PRD-043980,Nova Max 4K Monitor,162.27,61,7.70%
PRD-043981,Omni Turbo Gaming Mouse,1370.87,291,7.10%
PRD-043982,Prism Modular Ergonomic Chair,953.29,434,2.90%
PRD-043983,Titan HD External SSD,1089.34,93,8.80%
PRD-043984,Titan Advanced E-Reader,426.91,388,1.40%
PRD-043985,Titan Stealth Smart Scale,986.18,81,5.10%
PRD-043986,Nexus Eco Microphone Kit,1253.92,340,5.10%
PRD-043987,Blaze Modular Desk Lamp,731.93,20,1.80%
PRD-043988,Lumina Vivid Bluetooth Speaker,458.22,410,4.20%
PRD-043989,Horizon Ultra Smart Lock,1329.58,170,7.50%
PRD-043990,Omni Prime Smart Lock,274.51,57,12.00%
PRD-043991,Starlight Ultimate Gaming Mouse,171.79,270,9.10%
PRD-043992,Synergy Wireless Portable Charger,335.63,467,9.80%
PRD-043993,Pulse Modular Backpack,663.74,68,11.90%
PRD-043994,Cipher Prime External SSD,38.56,262,6.70%
PRD-043995,Lumina Core Noise Canceling Earbuds,819.62,73,10.90%
PRD-043996,Core Vivid Power Bank,502.34,367,3.40%
PRD-043997,Matrix Ergonomic Gaming Mouse,420.63,149,2.00%
PRD-043998,Krypton Core Ergonomic Chair,1114.53,70,3.90%
PRD-043999,Cipher Ultimate Smartwatch,824.63,109,6.70%
PRD-044000,Aero Intelligent Soundbar,465.28,334,7.80%
PRD-044001,Zenith Core Dash Cam,1154.05,383,11.10%
PRD-044002,Nova Pro Smartwatch,391.79,384,1.80%
PRD-044003,Lumina Smart VR Headset,932.36,212,10.60%
PRD-044004,Cipher Advanced Laptop Stand,863.89,115,4.80%
PRD-044005,Matrix Advanced Bluetooth Speaker,1344.54,170,10.00%
PRD-044006,Nova Intelligent Wi-Fi Router,1025.81,332,7.90%
PRD-044007,Vortex Lite VR Headset,1440.95,3,5.70%
PRD-044008,Vortex Studio Smart Lock,862.69,32,8.60%
PRD-044009,Omni Speed Water Bottle,1221.08,50,4.30%
PRD-044010,Cipher Pro Mechanical Keyboard,1433.38,142,8.70%
PRD-044011,Blaze HD E-Reader,154.58,92,6.10%
PRD-044012,Orbit Extreme Ring Light,1281.03,343,6.70%
PRD-044013,Vector Intelligent External SSD,1196.24,415,4.20%
PRD-044014,Aura Elite Ring Light,1112.43,425,2.60%
PRD-044015,Synergy Lite Power Bank,1459.42,208,3.40%
PRD-044016,Astra Flex Smartwatch,28.89,459,1.10%
PRD-044017,Nexus Ergonomic Thermal Mug,655.32,365,4.60%
PRD-044018,Nova Seamless Ring Light,1259.27,92,5.80%
PRD-044019,Orbit Ultimate E-Reader,146.97,283,1.60%
PRD-044020,Hyper Eco Dash Cam,874.89,101,11.20%
PRD-044021,Echo Advanced E-Reader,435.67,4,10.20%
PRD-044022,Echo Max Smart Plug,862.75,432,7.70%
PRD-044023,Nexus Smart HD Webcam,712.96,288,4.50%
PRD-044024,Optima Lite Air Purifier,1307.22,269,8.10%
PRD-044025,Quantum Eco Smartwatch,772.4,333,11.30%
PRD-044026,Prism Flex Fitness Tracker,64.14,114,5.50%
PRD-044027,Zenith Seamless Soundbar,272.04,247,4.00%
PRD-044028,Fusion Active 4K Monitor,745.48,133,2.60%
PRD-044029,Aero Compact Ring Light,395.37,18,2.80%
PRD-044030,Horizon Prime Smartwatch,706.73,110,10.80%
PRD-044031,Sol Vivid Dash Cam,1480.02,288,2.60%
PRD-044032,Apex Gaming Ring Light,473.28,333,4.00%
PRD-044033,Nova Wireless Backpack,8.11,11,12.00%
PRD-044034,Krypton Studio Smartwatch,334.05,28,0.30%
PRD-044035,Synergy Ergonomic Noise Canceling Earbuds,447.78,375,1.80%
PRD-044036,Sol Active Mechanical Keyboard,49.03,251,8.70%
PRD-044037,Aero Core E-Reader,629.9,150,7.00%
PRD-044038,Matrix Studio Ring Light,1185.12,186,10.20%
PRD-044039,Orbit Ultra Smart Scale,1070.77,254,3.10%
PRD-044040,Aura Modular Security Camera,269.43,414,5.40%
PRD-044041,Synergy Lite HD Webcam,1362.3,81,0.00%
PRD-044042,Fusion Prime Security Camera,1253.71,426,0.80%
PRD-044043,Fusion Ergonomic Smartwatch,1413.88,148,0.00%
PRD-044044,Core Lite Mechanical Keyboard,403.51,314,1.50%
PRD-044045,Nexus Prime Running Shoes,1020.22,450,6.00%
PRD-044046,Aura Vivid Action Camera,858.19,162,7.20%
PRD-044047,Aero Ultra Smart Scale,39.23,409,5.60%
PRD-044048,Nexus Ultimate Ring Light,855.85,90,2.90%
PRD-044049,Core Studio Wireless Headphones,1225.67,353,6.80%
PRD-044050,Summit Core Desk Lamp,1338.85,58,10.40%
PRD-044051,Synergy Compact External SSD,168.57,168,7.60%
PRD-044052,Orbit Vivid Power Bank,1309.18,13,8.80%
PRD-044053,Vortex Pro HD Webcam,999.33,39,0.70%
PRD-044054,Hyper Core Coffee Maker,1021.07,308,3.00%
PRD-044055,Vector Advanced Robot Vacuum,904.23,436,1.70%
